Marca temporal;¿Cuál es su edad?;¿Cuál es su nivel educativo?;¿Cuál es su ocupación?;¿En qué tipo de vivienda reside?;¿Cuál es su nivel de ingresos mensual?;¿En qué área o zona de la ciudad reside?;¿Qué dispositivos electrónicos posee actualmente? ;¿Con qué frecuencia actualiza o reemplaza estos dispositivos?;¿Cuántos dispositivos electrónicos ha adquirido en el último año?;¿Cuántos dispositivos electrónicos tiene en desuso actualmente?;Cuando un dispositivo electrónico deja de funcionar, ¿cuál es su primera acción?;¿Qué hace con los dispositivos electrónicos cuando ya no los utiliza?;¿Con qué frecuencia lleva sus dispositivos electrónicos al reciclaje?;¿Qué tipo de dispositivos electrónicos ha reciclado en el último año?;¿Qué tipo de dispositivos electrónicos ha desechado en el último año?;¿Está informado sobre los centros de reciclaje para residuos electrónicos en su área?;¿Ha participado alguna vez en campañas de reciclaje de dispositivos electrónicos? ;¿Cuán importante considera el reciclaje de dispositivos electrónicos?;¿Qué barreras enfrenta para reciclar dispositivos electrónicos? ;¿Qué factores le motivarían a reciclar más sus dispositivos electrónicos? ;" 
¿Está familiarizado con tecnologías que monitorean el uso de dispositivos electrónicos?";¿Estaría dispuesto a utilizar una aplicación móvil que le ayude a gestionar y reciclar sus dispositivos electrónicos?;¿Qué tan cómodo se sentiría usando aplicaciones o dispositivos que ayudan a gestionar el reciclaje de electrónicos?;¿Qué características le gustaría ver en una aplicación de gestión de residuos electrónicos?;"¿Está familiarizado con el concepto de ""Ciudad Inteligente""?";¿Cuántos dispositivos electrónicos ha reemplazado o reparado en el último año?;¿Qué tipo de prácticas sostenibles sigue con respecto a sus dispositivos electrónicos? 
12/11/2024 13:52:55;18-24 años;Educación técnica o tecnológica;Desempleado;Vivienda compartida;No genero ingreso;Norte;Televisor, Computadora, Electrodomésticos inteligentes (nevera, lavadora, etc.);Más de 10 años;0;0;Intenta repararlo usted mismo;Los guarda;A veces;Ninguno;Ninguno;No;No;Importante;Falta de tiempo;Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio, Conocer el impacto ambiental positivo de mi acción;No;Si;Muy cómodo;Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos;No;0;Reparación
12/11/2024 13:55:14;25-34 años;Educación técnica o tecnológica;Trabajador a tiempo parcial;Apartamento;Menos de $400;Sur;Televisor, Computadora, Teléfono movil inteligente, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.);Cada 6-10 años;0;0;Lo guarda sin usar;Los guarda;A veces;Ninguno;Ninguno;No;No;Muy importante;Falta de información;Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio;No;No;Muy cómodo;Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos, Recompensas por reciclar;No;0;No conozco sobre prácticas sostenibles
12/11/2024 13:59:29;25-34 años;Educación técnica o tecnológica;Trabajador a tiempo parcial;Casa;$400 - $800;Sur;Televisor, Computadora, Teléfono movil inteligente, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.);Cada 6-10 años;0;0;Lo lleva a un servicio técnico;Los guarda;A veces;Ninguno;Ninguno;No;No;Muy importante;Falta de tiempo;Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio;No;Si;Muy cómodo;Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos, Recompensas por reciclar;No;0;No sigo prácticas sostenibles
12/11/2024 14:04:47;25-34 años;Educación universitaria;Trabajador a tiempo parcial;Casa;$400 - $800;Centro;Televisor, Computadora, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.);Cada 6-10 años;0;0;Intenta repararlo usted mismo;Los guarda;A veces;Ninguno;Ninguno;No;No;Muy importante;Falta de tiempo;Más puntos de recolección cerca de mi domicilio, Garantía de que los datos personales serán eliminados de forma segura;No;Si;Muy cómodo;Recordatorios para reciclar dispositivos en desuso, Recompensas por reciclar, Consejos para prolongar la vida útil de los dispositivos;Sí;0;Reciclaje
12/11/2024 14:10:08;25-34 años;Educación universitaria;Desempleado;Apartamento;Menos de $400;Centro;Televisor, Computadora, Teléfono movil inteligente, Electrodomésticos inteligentes (nevera, lavadora, etc.);Cada 6-10 años;0;0;Intenta repararlo usted mismo;Los guarda;Nunca;Ninguno;Ninguno;No;No;Muy importante;Falta de información;Garantía de que los datos personales serán eliminados de forma segura, Conocer el impacto ambiental positivo de mi acción;No;Si;Muy cómodo;Recordatorios para reciclar dispositivos en desuso, Recompensas por reciclar;No;0;Reparación
12/11/2024 14:15:22;25-34 años;Educación técnica o tecnológica;Desempleado;Casa;No genero ingreso;Norte;Televisor, Computadora, Teléfono movil inteligente, Electrodomésticos inteligentes (nevera, lavadora, etc.);Cada 6-10 años;0;0;Lo guarda sin usar;Los guarda;A veces;Ninguno;Ninguno;No;No;Muy importante;Falta de centros de reciclaje;Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio, Garantía de que los datos personales serán eliminados de forma segura;No;Si;Muy cómodo;Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos, Recompensas por reciclar;No;0;Reciclaje
12/11/2024 14:18:47;18-24 años;Educación secundaria incompleta;Estudiante;Apartamento;Menos de $400;Sur;Televisor, Computadora, Teléfono movil inteligente, Electrodomésticos inteligentes (nevera, lavadora, etc.);Más de 10 años;0;0;Lo lleva a un servicio técnico;Los guarda;A veces;Ninguno;Ninguno;No;No;Muy importante;Falta de centros de reciclaje;Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio;No;Si;Muy cómodo;Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos;No;0;Reparación
12/11/2024 14:24:41;25-34 años;Educación técnica o tecnológica;Trabajador a tiempo parcial;Vivienda compartida;$400 - $800;Norte;Televisor, Computadora, Teléfono movil inteligente, Teléfono móvil básico, Electrodomésticos inteligentes (nevera, lavadora, etc.);Cada 6-10 años;0;0;Intenta repararlo usted mismo;Los tira a la basura;Nunca;Ninguno;Ninguno;No;No;Importante;Falta de centros de reciclaje;Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio, Garantía de que los datos personales serán eliminados de forma segura;No;Si;Muy cómodo;Información sobre el impacto ambiental de los dispositivos, Recompensas por reciclar, Consejos para prolongar la vida útil de los dispositivos;No;0;No sigo prácticas sostenibles
12/11/2024 14:31:29;25-34 años;Educación técnica o tecnológica;Trabajador a tiempo completo;Vivienda compartida;$400 - $800;Sur;Televisor, Computadora, Teléfono movil inteligente, Electrodomésticos inteligentes (nevera, lavadora, etc.);Más de 10 años;0;0;Lo lleva a un servicio técnico;Los tira a la basura;Nunca;Ninguno;Televisor;No;No;Muy importante;Falta de información;Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio;No;Si;Muy cómodo;Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos, Recompensas por reciclar;No;1;No sigo prácticas sostenibles
12/11/2024 14:34:49;25-34 años;Educación técnica o tecnológica;Trabajador a tiempo completo;Casa;$400 - $800;Centro;Televisor, Computadora, Teléfono movil inteligente, Electrodomésticos inteligentes (nevera, lavadora, etc.);Cada 6-10 años;0;0;Lo lleva a un servicio técnico;Los guarda;A veces;Ninguno;Ninguno;No;No;Muy importante;Falta de información;Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar;No;Si;Muy cómodo;Información sobre puntos de reciclaje cercanos, Información sobre el impacto ambiental de los dispositivos, Recompensas por reciclar;No;0;Reparación
12/11/2024 14:40:41;18-24 años;Educación técnica o tecnológica;Trabajador a tiempo completo;Apartamento;$400 - $800;Sur;Televisor, Computadora, Teléfono movil inteligente, Electrodomésticos inteligentes (nevera, lavadora, etc.);Cada 6-10 años;0;0;Lo lleva a un servicio técnico;Los tira a la basura;Nunca;Ninguno;Ninguno;No;No;Muy importante;Falta de información;Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio;No;Si;Muy cómodo;Información sobre puntos de reciclaje cercanos, Información sobre el impacto ambiental de los dispositivos, Consejos para prolongar la vida útil de los dispositivos;No;0;Reparación
12/11/2024 14:49:18;18-24 años;Educación universitaria;Desempleado;Casa;No genero ingreso;Sur;Televisor, Computadora, Teléfono movil inteligente, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.);Cada 6-10 años;0;0;Lo lleva a un servicio técnico;Los guarda;Nunca;Ninguno;Ninguno;No;No;Importante;Falta de tiempo;Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio, Garantía de que los datos personales serán eliminados de forma segura;No;Si;Muy cómodo;Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos;No;0;No sigo prácticas sostenibles
12/11/2024 14:51:41;18-24 años;Educación secundaria completa;Trabajador a tiempo completo;Apartamento;$400 - $800;Centro;Televisor, Computadora, Teléfono movil inteligente, Electrodomésticos inteligentes (nevera, lavadora, etc.);Cada 6-10 años;0;0;Lo lleva a un servicio técnico;Los tira a la basura;Siempre;Ninguno;Ninguno;No;No;Muy importante;Falta de tiempo;Mayor información sobre cómo y dónde reciclar, Garantía de que los datos personales serán eliminados de forma segura;No;Si;Muy cómodo;Información sobre puntos de reciclaje cercanos, Recompensas por reciclar;No;0;Reutilización
12/11/2024 14:55:37;25-34 años;Educación universitaria;Desempleado;Apartamento;No genero ingreso;Centro;Televisor, Computadora, Teléfono movil inteligente, Electrodomésticos inteligentes (nevera, lavadora, etc.);Cada 6-10 años;0;0;Lo guarda sin usar;Los guarda;A veces;Ninguno;Ninguno;No;No;Muy importante;Falta de tiempo;Incentivos económicos (descuentos en compras futuras, dinero por dispositivo);No;Si;Muy cómodo;Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos, Recompensas por reciclar;No;0;Reciclaje
12/11/2024 14:59:13;25-34 años;Educación técnica o tecnológica;Trabajador a tiempo completo;Vivienda compartida;$400 - $800;Norte;Televisor, Computadora, Teléfono movil inteligente, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.);Cada 6-10 años;1;0;Intenta repararlo usted mismo;Los guarda;A veces;Ninguno;Computadora;No;No;Muy importante;Falta de tiempo;Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar;No;No;Muy cómodo;Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos;No;1;Reparación
12/12/2024 0:37:14;18-24 años;Educación secundaria incompleta;Estudiante;Casa;$400 - $800;Centro;Televisor, Computadora, Teléfono movil inteligente, Electrodomésticos inteligentes (nevera, lavadora, etc.);Cada 6-10 años;0;0;Intenta repararlo usted mismo;Los guarda;A veces;Ninguno;Ninguno;No;No;Importante;Falta de centros de reciclaje;Mayor información sobre cómo y dónde reciclar;No;No;Cómodo;Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos, Recompensas por reciclar;No;0;Reciclaje
12/12/2024 0:38:21;18-24 años;Educación secundaria completa;Trabajador a tiempo completo;Apartamento;$400 - $800;Norte;Televisor, Computadora, Teléfono movil inteligente, Electrodomésticos inteligentes (nevera, lavadora, etc.);Cada 6-10 años;0;0;Lo lleva a un servicio técnico;Los guarda;A veces;Ninguno;Ninguno;No;No;Importante;Falta de información;Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio;No;Si;Muy cómodo;Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos, Recompensas por reciclar;No;0;Reutilización
12/12/2024 11:34:28;25-34 años;Educación universitaria;Desempleado;Casa;No genero ingreso;Norte;Televisor, Computadora, Teléfono movil inteligente, Electrodomésticos inteligentes (nevera, lavadora, etc.);Más de 10 años;1;0;Lo lleva a un servicio técnico;Los guarda;A veces;Ninguno;Ninguno;No;Si;Muy importante;Falta de centros de reciclaje;Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Más puntos de recolección cerca de mi domicilio, Garantía de que los datos personales serán eliminados de forma segura;No;Si;Muy cómodo;Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos;No;1;Reparación
12/12/2024 11:36:22;25-34 años;Educación técnica o tecnológica;Trabajador a tiempo parcial;Apartamento;$400 - $800;Centro;Televisor, Computadora, Teléfono movil inteligente, Electrodomésticos inteligentes (nevera, lavadora, etc.);Cada 6-10 años;0;0;Intenta repararlo usted mismo;Los guarda;A veces;Ninguno;Ninguno;No;Si;Muy importante;Falta de información;Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Más puntos de recolección cerca de mi domicilio, Garantía de que los datos personales serán eliminados de forma segura;No;Si;Muy cómodo;Recordatorios para reciclar dispositivos en desuso, Recompensas por reciclar, Consejos para prolongar la vida útil de los dispositivos;No;1;Reciclaje
12/12/2024 11:53:47;25-34 años;Educación universitaria;Desempleado;Vivienda compartida;No genero ingreso;Sur;Televisor, Computadora, Teléfono movil inteligente, Electrodomésticos inteligentes (nevera, lavadora, etc.);Cada 6-10 años;0;0;Intenta repararlo usted mismo;Los guarda;A veces;Ninguno;Ninguno;No;No;Muy importante;Falta de tiempo;Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio;No;Si;Muy cómodo;Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos;No;0;Reparación
12/12/2024 11:59:50;25-34 años;Educación técnica o tecnológica;Estudiante;Vivienda compartida;No genero ingreso;Centro;Televisor, Computadora, Teléfono movil inteligente, Electrodomésticos inteligentes (nevera, lavadora, etc.);Cada 6-10 años;0;0;Lo lleva a un servicio técnico;Los guarda;A veces;Ninguno;Ninguno;No;No;Muy importante;Falta de centros de reciclaje;Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio;No;Si;Muy cómodo;Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos, Recompensas por reciclar;No;0;Reciclaje
12/12/2024 12:15:23;25-34 años;Educación técnica o tecnológica;Desempleado;Vivienda compartida;No genero ingreso;Sur;Televisor, Computadora, Teléfono movil inteligente, Electrodomésticos inteligentes (nevera, lavadora, etc.);Cada 6-10 años;0;0;Lo lleva a un servicio técnico;Los guarda;A veces;Ninguno;Ninguno;No;No;Muy importante;Falta de tiempo;Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio;No;Si;Muy cómodo;Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos;No;0;Reparación
12/12/2024 12:19:42;25-34 años;Educación universitaria;Trabajador a tiempo completo;Vivienda compartida;$400 - $800;Sur;Televisor, Computadora, Teléfono movil inteligente, Electrodomésticos inteligentes (nevera, lavadora, etc.);Cada 6-10 años;1;1;Lo lleva a un servicio técnico;Los guarda;A veces;Computadora;Teléfono móvil inteligente;No;No;Muy importante;Costos;Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio;No;Si;Muy cómodo;Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Recompensas por reciclar;No;1;Reciclaje
12/12/2024 12:26:44;25-34 años;Educación técnica o tecnológica;Trabajador a tiempo completo;Vivienda compartida;Menos de $400;Norte;Televisor, Computadora, Teléfono movil inteligente, Electrodomésticos inteligentes (nevera, lavadora, etc.);Cada 6-10 años;1;1;Lo guarda sin usar;Los guarda;A veces;Teléfono móvil inteligente;Baterías;No;No;Muy importante;Falta de tiempo;Incentivos económicos (descuentos en compras futuras, dinero por dispositivo), Mayor información sobre cómo y dónde reciclar, Más puntos de recolección cerca de mi domicilio, Garantía de que los datos personales serán eliminados de forma segura;No;Si;Muy cómodo;Información sobre puntos de reciclaje cercanos, Información sobre el impacto ambiental de los dispositivos, Recompensas por reciclar;No;1;Reciclaje
12/12/2024 12:35:42;25-34 años;Educación universitaria;Trabajador a tiempo completo;Apartamento;Menos de $400;Centro;Televisor, Computadora, Teléfono movil inteligente, Consola de videojuegos, Electrodomésticos inteligentes (nevera, lavadora, etc.);Más de 10 años;0;0;Intenta repararlo usted mismo;Los guarda;A veces;Ninguno;Ninguno;No;No;Muy importante;Costos;Mayor información sobre cómo y dónde reciclar, Garantía de que los datos personales serán eliminados de forma segura;No;Si;Muy cómodo;Información sobre puntos de reciclaje cercanos, Recordatorios para reciclar dispositivos en desuso, Información sobre el impacto ambiental de los dispositivos;No;0;No conozco sobre prácticas sostenibles
